"filename", "language", "Lua", "XML", "Batch", "Python", "comment", "blank", "total"
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\bubble_plum.xml", "XML", 0, 135, 0, 0, 0, 1, 136
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\first_treasure.lua", "Lua", 13117, 0, 0, 0, 0, 1, 13118
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\first_treasure.xml", "XML", 0, 13117, 0, 0, 0, 1, 13118
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\grand_marshall.lua", "Lua", 12, 0, 0, 0, 0, 1, 13
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\grand_marshall.xml", "XML", 0, 12, 0, 0, 0, 1, 13
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\hostess.lua", "Lua", 280, 0, 0, 0, 0, 1, 281
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\hostess.xml", "XML", 0, 280, 0, 0, 0, 1, 281
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\ludomaw.lua", "Lua", 375, 0, 0, 0, 0, 1, 376
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\ludomaw.xml", "XML", 0, 375, 0, 0, 0, 1, 376
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\megaworm.lua", "Lua", 666, 0, 0, 0, 0, 1, 667
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\megaworm.xml", "XML", 0, 666, 0, 0, 0, 1, 667
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\souleater.lua", "Lua", 12, 0, 0, 0, 0, 1, 13
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\souleater.xml", "XML", 0, 12, 0, 0, 0, 1, 13
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\the_ritual.lua", "Lua", 12, 0, 0, 0, 0, 1, 13
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\the_ritual.xml", "XML", 0, 12, 0, 0, 0, 1, 13
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\the_sacred.lua", "Lua", 12, 0, 0, 0, 0, 1, 13
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\room_overrides\the_sacred.xml", "XML", 0, 12, 0, 0, 0, 1, 13
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\save_manager.lua", "Lua", 273, 0, 0, 0, 12, 63, 348
"c:\Program Files (x86)\Steam\steamapps\common\The Binding of Isaac Rebirth\mods\GodmodeAchieved\scripts\util.lua", "Lua", 620, 0, 0, 0, 20, 107, 747
"Total", "-", 888599, 979577, 3, 47, 1228, 4818, 1874272
